Observed Reentry Date (UTC),Object Name,International Designator,SSN,TLE Epoch (UTC),Aerospace Reentry Prediction (UTC),Aerospace Stated Uncertainty 20% Rule (+/- hrs),Country of Origin,Type,Sighting Location,Sighting Latitude,Sighting Longitude,Debris Recovery Location,Recovery Latitude,Recovery Longitude
N/A,SL-12 R/B,1998-077H,25600,2005-10-18T22:40:00Z,2005-10-19T00:42:00Z,1.0,Russia,R/B,,,,,,
N/A,CZ-3A R/B,2004-042B,28452,2005-10-17T10:14:00Z,2005-10-17T13:02:00Z,1.0,China,R/B,,,,,,
N/A,FSW-3 5,2005-033A,28824,2005-10-16T20:17:00Z,2005-10-16T20:20:00Z,1.0,China,Payload,,,,,,
N/A,FSW-3 4,2005-027A,28776,2005-10-15T21:59:00Z,2005-10-15T23:34:00Z,1.0,China,Payload,,,,,,
N/A,Ariane 44LP R/B,1999-060B,25955,2005-10-15T11:19:00Z,2005-10-15T19:48:00Z,2.0,France,R/B,,,,,,
N/A,SL-4 R/B,2005-039B,28878,2005-10-03T23:49:00Z,2005-10-04T05:19:00Z,2.0,Russia,R/B,,,,,,
N/A,MS 1-TK,2004-052C,28507,2005-09-30T04:43:00Z,2005-09-30T13:26:00Z,2.0,Russia,Payload,,,,,,
N/A,SL-19 R/B,2005-032B,28823,2005-09-13T19:09:00Z,2005-09-13T19:24:00Z,1.0,Russia,R/B,,,,,,
N/A,Yohkoh,1991-062A,21694,2005-09-12T05:51:00Z,2005-09-12T10:10:00Z,1.0,Japan,Payload,,,,,,
N/A,CZ-2D R/B,2005-033D,28827,2005-09-11T17:33:00Z,2005-09-12T06:33:00Z,3.0,China,R/B,,,,,,
N/A,SL-4 R/B,2005-035B,28867,2005-09-11T01:22:00Z,2005-09-11T13:09:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2005-034B,28842,2005-09-08T09:42:00Z,2005-09-08T23:53:00Z,3.0,Russia,R/B,,,,,,
N/A,Molniya 1-79,1990-101A,20949,2005-08-30T22:29:00Z,2005-08-30T23:10:00Z,1.0,Russia,Payload,,,,,,
N/A,CZ-2D DEB,2005-033B,28825,2005-08-29T23:34:00Z,2005-08-30T05:10:00Z,2.0,China,Debris,,,,,,
N/A,TNS-0,2005-007C,28547,2005-08-29T23:18:00Z,2005-08-30T03:20:00Z,1.0,Russia,Payload,,,,,,
N/A,CZ-2C R/B,2005-027B,28777,2005-08-16T03:19:00Z,2005-08-16T09:10:00Z,2.0,China,R/B,,,,,,
N/A,SL-12 R/B,1998-077J,25601,2005-08-09T01:38:00Z,2005-08-09T11:21:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2004-015E,28241,2005-08-07T01:14:00Z,2005-08-07T07:51:00Z,2.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2005-018B,28655,2005-07-04T23:44:00Z,2005-07-05T07:37:00Z,2.0,USA,R/B,,,,,,
N/A,SL-6 R/B,1982-095D,13591,2005-07-02T11:06:00Z,2005-07-02T19:37:00Z,2.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2005-023B,28708,2005-06-26T16:58:00Z,2005-06-27T16:51:00Z,6.0,Russia,R/B,,,,,,
N/A,SL-8 R/B,1976-022B,8745,2005-06-26T16:04:00Z,2005-06-26T23:21:00Z,2.0,Russia,R/B,,,,,,
N/A,SL-12 Debris,2005-023C,28709,2005-06-25T13:06:00Z,2005-06-25T13:36:00Z,1.0,Russia,Debris,,,,,,
N/A,SL-4 R/B,2005-020B,28687,2005-06-23T22:27:00Z,2005-06-24T03:31:00Z,2.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2005-001C,28519,2005-06-20T01:59:00Z,2005-06-20T13:52:00Z,3.0,USA,R/B,,,,,,
N/A,SL-4 R/B,2005-021B,28701,2005-06-19T05:25:00Z,2005-06-19T18:40:00Z,4.0,Russia,R/B,,,,,,
N/A,Meteor 1-7,1971-003A,4849,2005-06-14T11:02:00Z,2005-06-14T13:59:00Z,1.0,Russia,Payload,,,,,,
N/A,Delta 2 R/B,2004-030B,28390,2005-05-01T22:57:00Z,2005-05-02T05:30:00Z,2.0,USA,R/B,,,,,,
N/A,SL-12 R/B,2002-037F,27475,2005-04-28T23:13:00Z,2005-04-29T11:03:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2005-013B,28641,2005-04-17T17:17:00Z,2005-04-17T20:16:00Z,1.0,Russia,R/B,,,,,,
N/A,CZ-3B R/B,2005-012B,28639,2005-04-14T09:54:00Z,2005-04-14T14:56:00Z,24.0,China,R/B,,,,,,
2005-04-01T00:00:00Z,SL-12 R/B,2005-010B,28630,2005-04-01T07:56:00Z,2005-04-01T10:47:00Z,1.0,Russia,R/B,Australia,,,,,
N/A,SL-12 Debris,2005-010C,28631,2005-03-30T12:01:00Z,2005-03-30T16:16:00Z,1.0,Russia,Debris,,,,,,
N/A,Atlas 2A Centaur R/B,1995-019B,23554,2005-03-29T19:32:00Z,2005-03-30T13:21:00Z,4.0,USA,R/B,,,,,,
N/A,Ariane 44L R/B,2002-019B,27415,2005-03-25T21:25:00Z,2005-03-26T14:31:00Z,4.0,France,R/B,,,,,,
N/A,SL-6 R/B,1991-053D,21633,2005-03-16T11:06:00Z,2005-03-16T12:58:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2005-007B,28625,2005-03-02T15:03:00Z,2005-03-02T23:53:00Z,2.0,Russia,R/B,,,,,,
N/A,Molniya 1-77,1990-039A,20583,2005-02-24T12:23:00Z,2005-02-24T17:43:00Z,5.0,Russia,Payload,,,,,,
N/A,GSLV R/B,2003-018B,27808,2005-02-23T10:09:00Z,2005-02-24T17:12:00Z,8.0,India,R/B,,,,,,
N/A,SL-14 R/B,1994-014B,23020,2005-02-12T22:17:00Z,2005-02-13T02:40:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2003-005D,27666,2005-02-07T21:45:00Z,2005-02-08T01:55:00Z,1.0,USA,R/B,,,,,,
N/A,Cosmos 2332,1996-025A,23853,2005-01-28T14:29:00Z,2005-01-28T15:56:00Z,1.0,Russia,Payload,,,,,,
N/A,Delta 1 R/B,1968-116B,5978,2005-01-25T09:58:00Z,2005-01-26T14:22:00Z,7.0,USA,R/B,,,,,,
N/A,SL-12 R/B,2003-053G,28093,2005-01-23T10:45:00Z,2005-01-24T02:33:00Z,4.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2000-071C,26607,2005-01-13T15:09:00Z,2005-01-13T18:42:00Z,1.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,2004-045B,28475,2005-01-01T07:36:00Z,2005-01-01T10:17:00Z,1.0,USA,R/B,,,,,,
N/A,SL-12 R/B,2001-037F,26897,2004-12-27T11:10:00Z,2004-12-29T03:44:00Z,10.0,Russia,R/B,,,,,,
N/A,SL-12 Debris,2004-053F,28513,2004-12-28T01:46:00Z,2004-12-28T12:43:00Z,3.0,Russia,Debris,,,,,,
N/A,SL-12 R/B,2004-053D,28511,2004-12-27T02:52:00Z,2004-12-27T02:46:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2004-051B,28504,2004-12-26T11:52:00Z,2004-12-26T12:14:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2004-047B,28486,2004-12-22T10:47:00Z,2004-12-22T13:41:00Z,1.0,USA,R/B,,,,,,
N/A,SL-6 R/B,1990-101D,20952,2004-12-15T10:09:00Z,2004-12-15T16:46:00Z,2.0,Russia,R/B,,,,,,
N/A,Delta 1 R/B,1972-058B,6127,2004-12-14T11:26:00Z,2004-12-14T13:25:00Z,1.0,USA,R/B,,,,,,
N/A,Ariane 42L R/B,2000-060B,26560,2004-12-12T15:58:00Z,2004-12-12T19:22:00Z,1.0,France,R/B,,,,,,
N/A,Atlas 5 Centaur R/B,2003-020B,27812,2004-12-12T07:56:00Z,2004-12-12T11:09:00Z,1.0,USA,R/B,,,,,,
N/A,Delta 1 R/B,1976-066C,9017,2004-12-06T08:49:00Z,2004-12-06T09:48:00Z,1.0,USA,R/B,,,,,,
2004-11-13T00:00:00Z,Telstar 402,1994-058A,23249,2004-11-10T09:27:00Z,2004-11-13T03:25:00Z,16.0,USA,Payload,,,,Brazil,,
N/A,FSW-3 3,2004-039A,28424,2004-11-09T08:02:00Z,2004-11-09T18:19:00Z,3.0,China,Payload,,,,,,
2004-11-06T00:00:00Z,FSW-3 2,2004-033A,28402,2004-11-06T19:51:00Z,2004-11-06T20:29:00Z,1.0,China,Payload,Brazil,,,,,
N/A,SL-12 R/B,2004-043B,28464,2004-11-01T04:11:00Z,2004-11-01T04:41:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2004-040B,28445,2004-10-16T07:47:00Z,2004-10-16T09:23:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2004-010E,28197,2004-10-10T18:27:00Z,2004-10-10T19:56:00Z,1.0,Russia,R/B,,,,,,
N/A,CZ-2D R/B,2004-039B,28425,2004-10-09T21:48:00Z,2004-10-10T01:19:00Z,1.0,China,R/B,,,,,,
N/A,SL-4 R/B,2004-038B,28397,2004-09-30T19:31:00Z,2004-09-30T22:55:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2004-026B,28377,2004-09-23T00:15:00Z,2004-09-23T08:48:00Z,2.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,2004-009B,28191,2004-09-22T04:58:00Z,2004-09-22T05:30:00Z,1.0,USA,R/B,,,,,,
N/A,SL-12 R/B,2003-053F,28092,2004-09-19T21:39:00Z,2004-09-20T09:56:00Z,3.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2003-058B,28130,2004-09-14T22:35:00Z,2004-09-15T04:28:00Z,2.0,USA,R/B,,,,,,
N/A,CZ-2C R/B,2004-033B,28403,2004-09-10T09:45:00Z,2004-09-10T10:13:00Z,1.0,China,R/B,,,,,,
N/A,SL-12 R/B,2004-010D,28186,2004-09-10T05:42:00Z,2004-09-10T08:17:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2004-023B,28362,2004-09-01T13:54:00Z,2004-09-01T17:11:00Z,1.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,2001-004C,26692,2004-08-26T05:34:00Z,2004-08-26T12:13:00Z,2.0,USA,R/B,,,,,,
N/A,Cosmos 1030,1978-083A,11015,2004-08-17T18:47:00Z,2004-08-17T17:59:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-4 R/B,2004-032B,28400,2004-08-13T14:09:00Z,2004-08-13T17:10:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2003-032C,27851,2004-07-24T23:23:00Z,2004-07-25T00:52:00Z,2.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,1996-041C,23955,2004-07-15T08:21:00Z,2004-07-15T12:50:00Z,2.0,USA,R/B,,,,,,
N/A,Ariane 42L R/B,1998-070B,25559,2004-07-12T14:35:00Z,2004-07-12T18:00:00Z,1.0,France,R/B,,,,,,
2004-06-27T03:00:00Z,SL-12 R/B,1992-088E,22273,2004-06-26T21:47:00Z,2004-06-27T08:31:00Z,6.0,Russia,R/B,India,,,,,
N/A,SL-4 R/B,2004-019B,28262,2004-05-27T23:10:00Z,2004-05-28T02:24:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2004-014B,28231,2004-05-27T12:49:00Z,2004-05-27T15:48:00Z,1.0,USA,R/B,,,,,,
2004-05-15T19:10:00Z,Atlas 2A Centaur R/B,2000-065B,26576,2004-05-15T16:19:00Z,2004-05-15T19:07:00Z,1.0,USA,R/B,,,,,,
N/A,SL-3 R/B,1979-099B,11630,2004-05-07T08:25:00Z,2004-05-07T11:22:00Z,1.0,Russia,R/B,,,,,,
N/A,Cosmos 41,1964-049E,898,2004-05-06T20:10:00Z,2004-05-07T07:36:00Z,3.0,Russia,Payload,,,,,,
2004-05-06T06:16:00Z,Raduga 33,1996-010A,23794,2004-05-06T05:50:00Z,2004-05-06T07:20:00Z,1.0,Russia,Payload,,,,,,
N/A,Ariane 42L R/B,1997-083B,25111,2004-05-03T11:44:00Z,2004-05-03T16:26:00Z,2.0,France,R/B,,,,,,
N/A,SL-12 R/B,2004-015C,28236,2004-04-28T20:50:00Z,2004-04-29T08:33:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-12 Debris,2004-015B,28235,2004-04-27T11:07:00Z,2004-04-27T13:55:00Z,1.0,Russia,Debris,,,,,,
N/A,SL-4 R/B,2004-013B,28229,2004-04-21T18:21:00Z,2004-04-21T19:01:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-6 R/B,2004-005C,28165,2004-04-10T19:37:00Z,2004-04-10T21:36:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-6 R/B,1964-049D,869,2004-04-09T01:28:00Z,2004-04-09T02:53:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-12 Debris,2004-010B,28195,2004-03-27T20:54:00Z,2004-03-28T01:16:00Z,2.0,Russia,Debris,,,,,,
N/A,Cosmos 2383,2001-057A,27053,2004-03-19T11:29:00Z,2004-03-20T22:01:00Z,8.0,Russia,Payload,,,,,,
N/A,Ariane 42P+ R/B,1994-070B,23332,2004-03-19T14:25:00Z,2004-03-20T10:31:00Z,5.0,France,R/B,,,,,,
N/A,Meteor 1-4,1970-037A,4393,2004-03-16T13:55:00Z,2004-03-16T15:20:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-6 Debris,2004-005D,28166,2004-03-11T19:08:00Z,2004-03-16T01:31:00Z,26.0,Russia,Debris,,,,,,
N/A,SL-6 R/B,1985-061D,15916,2004-03-08T07:06:00Z,2004-03-08T13:46:00Z,2.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,1996-005F,23813,2004-03-07T04:25:00Z,2004-03-07T06:35:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2006-052C,29603,2007-05-06T08:43:00Z,2004-03-04T19:07:00Z,4.0,USA,R/B,,,,,,
N/A,Ariane 44LP R/B,1998-006C,25154,2004-03-04T05:02:00Z,2004-03-04T19:07:00Z,4.0,France,R/B,,,,,,
N/A,Pegasus R/B,2003-030B,27839,2004-02-22T07:03:00Z,2004-02-22T08:33:00Z,1.0,USA,R/B,,,,,,
N/A,Atlas 3B Centaur R/B,2003-014B,27719,2004-02-12T04:26:00Z,2004-02-12T15:38:00Z,3.0,USA,R/B,,,,,,
N/A,SL-4 R/B,2004-002B,28143,2004-01-29T22:07:00Z,2004-02-01T01:43:00Z,13.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2003-027C,27829,2004-01-27T13:27:00Z,2004-01-27T15:23:00Z,1.0,USA,R/B,,,,,,
N/A,Molniya 3-44,1993-025A,22633,2004-01-25T04:10:00Z,2004-01-25T08:02:00Z,1.0,Russia,Payload,,,,,,
2004-01-20T00:00:00Z,Delta 2 R/B,1993-068C,22879,2004-01-20T03:38:00Z,2004-01-20T12:18:00Z,2.0,USA,R/B,,,,Argentina,,
N/A,SL-18 R/B,2000-079B,26632,2004-01-17T10:43:00Z,2004-01-17T12:14:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2003-015E,27779,2004-01-07T22:12:00Z,2004-01-08T01:26:00Z,1.0,Russia,R/B,,,,,,
N/A,Titan 2 R/B,2003-001B,27641,2003-12-19T05:57:00Z,2003-12-19T07:23:00Z,1.0,USA,R/B,,,,,,
N/A,FSW-3 1,2003-051A,28078,2003-12-18T16:45:00Z,2003-12-18T19:40:00Z,1.0,China,Payload,,,,,,
N/A,Cosmos 2399,2003-035A,27856,2003-12-09T04:03:00Z,2003-12-15T11:38:00Z,38.0,Russia,Payload,,,,,,
N/A,M-3S2 R/B,1993-011B,22522,2003-12-10T19:05:00Z,2003-12-10T20:36:00Z,1.0,Japan,R/B,,,,,,
N/A,Titan 3C R/B,1965-082DM,1822,2003-12-02T11:00:00Z,2003-12-02T17:01:00Z,2.0,USA,R/B,,,,,,
N/A,Cosmos 389,1970-113A,4813,2003-11-24T16:33:00Z,2003-11-24T16:52:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-12 R/B,2003-015D,27778,2003-11-22T00:42:00Z,2003-11-22T08:27:00Z,2.0,Russia,R/B,,,,,,
N/A,Megsat,1999-022B,25722,2003-11-03T21:01:00Z,2003-11-04T11:44:00Z,4.0,Italy,Payload,,,,,,
N/A,N-2 R/B,1986-016C,16600,2003-11-02T11:58:00Z,2003-11-03T00:38:00Z,3.0,Japan,R/B,,,,,,
N/A,Ariane 44L R/B,2002-027B,27439,2003-10-30T17:19:00Z,2003-11-01T03:57:00Z,9.0,France,R/B,,,,,,
N/A,CZ-2F R/B,2003-045B,28044,2003-10-24T16:00:00Z,2003-10-24T19:39:00Z,1.0,China,R/B,,,,,,
N/A,SL-4 R/B,2003-047B,28053,2003-10-20T04:28:00Z,2003-10-20T04:32:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,1988-066E,19348,2003-10-15T13:14:00Z,2003-10-15T18:11:00Z,2.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2002-034C,27459,2003-10-15T06:35:00Z,2003-10-15T11:19:00Z,2.0,USA,R/B,,,,,,
N/A,CZ-3A R/B,1994-080B,23416,2003-10-13T05:54:00Z,2003-10-13T10:42:00Z,2.0,China,R/B,,,,,,
N/A,SL-6 R/B,1989-078D,20258,2003-10-06T17:27:00Z,2003-10-06T21:26:00Z,1.0,Russia,R/B,,,,,,
N/A,ASLV-D4 R/B,1994-027B,23100,2003-10-05T21:15:00Z,2003-10-06T04:43:00Z,2.0,India,R/B,,,,,,
N/A,SZ-4 Module,2002-061C,27634,2003-09-09T03:59:00Z,2003-09-09T05:29:00Z,1.0,China,Payload,,,,,,
N/A,SL-4 R/B,2003-039B,27874,2003-08-29T13:24:00Z,2003-08-30T11:14:00Z,6.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2002-029E,27447,2003-08-24T10:52:00Z,2003-08-24T14:56:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2003-035B,27857,2003-08-16T02:25:00Z,2003-08-16T03:52:00Z,1.0,Russia,R/B,,,,,,
N/A,Cosmos 2265,1993-067A,22875,2003-08-11T18:51:00Z,2003-08-11T20:13:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-8 R/B,1979-020B,11286,2003-08-06T15:32:00Z,2003-08-06T16:16:00Z,1.0,Russia,R/B,,,,,,
N/A,Osumi,1970-011A,4330,2003-08-01T15:59:00Z,2003-08-01T23:19:00Z,2.0,Japan,Payload,,,,,,
N/A,SL-6 R/B,2003-029B,27835,2003-07-30T03:10:00Z,2003-07-30T04:39:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2000-040C,26409,2003-07-27T02:55:00Z,2003-07-27T06:22:00Z,1.0,USA,R/B,,,,,,
N/A,SL-6 Debris,2003-029C,27836,2003-07-13T11:31:00Z,2003-07-13T16:00:00Z,2.0,Russia,Debris,,,,,,
N/A,CZ-3 R/B,1996-048B,24283,2003-07-02T15:10:00Z,2003-07-02T20:43:00Z,2.0,China,R/B,,,,,,
N/A,SL-8 R/B,1971-052B,5282,2003-06-30T21:57:00Z,2003-06-30T23:27:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2003-010B,27705,2003-06-29T01:17:00Z,2003-06-29T18:49:00Z,4.0,USA,R/B,,,,,,
N/A,Molniya 3-37,1990-006A,20444,2003-06-23T17:59:00Z,2003-06-23T20:42:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-4 R/B,2003-025B,27824,2003-06-10T17:12:00Z,2003-06-10T18:18:00Z,1.0,Russia,R/B,,,,,,
N/A,Ariane 42P R/B,1999-046B,25895,2003-06-06T12:49:00Z,2003-06-06T16:05:00Z,1.0,France,R/B,,,,,,
N/A,SL-14 R/B,1989-100B,20390,2003-06-05T01:47:00Z,2003-06-05T03:54:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,1991-018B,21150,2003-05-26T01:34:00Z,2003-05-26T04:57:00Z,1.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,1999-037E,25855,2003-05-15T23:35:00Z,2003-05-16T05:15:00Z,2.0,USA,R/B,,,,,,
N/A,SL-6 R/B,2003-011C,27709,2003-05-13T14:16:00Z,2003-05-13T14:55:00Z,1.0,Russia,R/B,,,,,,
N/A,Ariane 3 R/B,1988-063C,19332,2003-04-30T15:34:00Z,2003-04-30T18:04:00Z,1.0,France,R/B,,,,,,
N/A,BeppoSAX,1996-027A,23857,2003-04-29T18:51:00Z,2003-04-29T22:05:00Z,1.0,Italy,Payload,,,,,,
N/A,SL-4 R/B,2003-016B,27782,2003-04-27T20:55:00Z,2003-04-28T07:13:00Z,3.0,Russia,R/B,,,,,,
2003-04-27T00:00:00Z,Atlas 2AS Centaur R/B,1998-014B,25240,2003-04-27T08:03:00Z,2003-04-27T18:14:00Z,3.0,USA,R/B,Mexico,,,Mexico,,
N/A,SL-12 R/B,2003-015B,27776,2003-04-25T22:43:00Z,2003-04-26T05:38:00Z,2.0,Russia,R/B,,,,,,
N/A,SL-12 Debris,2003-015C,27777,2003-04-25T00:45:00Z,2003-04-25T04:20:00Z,1.0,Russia,Debris,,,,,,
N/A,SL-6 Debris,2003-011B,27708,2003-04-23T19:54:00Z,2003-04-23T23:24:00Z,1.0,Russia,Debris,,,,,,
N/A,Atlas 2AS Centaur R/B,2002-044B,27529,2003-04-03T02:41:00Z,2003-04-03T10:41:00Z,2.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,2003-002D,27645,2003-03-18T11:47:00Z,2003-03-18T12:30:00Z,1.0,USA,R/B,,,,,,
N/A,Iridium 09,1997-030C,24838,2003-03-11T00:06:00Z,2003-03-11T02:17:00Z,1.0,USA,Payload,,,,,,
N/A,Ariane 44P R/B,1997-031B,24847,2003-03-03T18:14:00Z,2003-03-03T22:56:00Z,2.0,France,R/B,,,,,,
N/A,SL-4 R/B,2003-006B,27682,2003-02-04T11:50:00Z,2003-02-04T15:24:00Z,1.0,Russia,R/B,,,,,,
N/A,Cosmos 1849,1987-048A,18083,2003-02-03T20:35:00Z,2003-02-04T01:06:00Z,2.0,Russia,Payload,,,,,,
N/A,SL-6 R/B,2002-059B,27614,2003-02-03T06:02:00Z,2003-02-03T07:13:00Z,1.0,Russia,R/B,,,,,,
N/A,MEPSI,2002-052B,27562,2003-01-31T14:55:00Z,2003-02-01T00:25:00Z,3.0,USA,Payload,,,,,,
N/A,SL-12 R/B,1987-073E,18332,2003-01-26T03:22:00Z,2003-01-26T15:00:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,1994-038F,23174,2003-01-24T17:54:00Z,2003-01-24T21:17:00Z,1.0,Russia,R/B,,,,,,
2003-01-21T03:35:00Z,Starshine 3,2001-043A,26929,2003-01-20T20:09:00Z,2003-01-21T04:24:00Z,2.0,USA,Payload,United States,,,,,
N/A,SL-6 R/B,1988-044B,19190,2003-01-19T18:36:00Z,2003-01-20T01:30:00Z,2.0,Russia,R/B,,,,,,
N/A,GSLV R/B,2001-015B,26746,2003-01-17T17:56:00Z,2003-01-18T11:32:00Z,5.0,India,R/B,,,,,,
N/A,Delta 2 R/B,1996-033B,23878,2003-01-17T00:45:00Z,2003-01-17T08:20:00Z,2.0,USA,R/B,,,,,,
N/A,SL-6 Debris,2002-059C,27615,2003-01-15T09:22:00Z,2003-01-15T13:44:00Z,2.0,Russia,Debris,,,,,,
N/A,Molniya 1-61,1984-085A,15182,2002-12-31T09:02:00Z,2002-12-31T12:46:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-11 R/B,1967-104B,3019,2002-12-26T22:56:00Z,2002-12-27T01:45:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-12 R/B,2002-029F,27448,2002-12-23T03:05:00Z,2002-12-23T16:53:00Z,3.0,Russia,R/B,,,,,,
N/A,SL-6 R/B,1984-085D,15188,2002-12-20T15:21:00Z,2002-12-20T20:05:00Z,2.0,Russia,R/B,,,,,,
N/A,H-2A R/B,2002-042C,27517,2002-12-11T21:37:00Z,2002-12-12T00:19:00Z,1.0,Japan,R/B,,,,,,
N/A,SL-12 R/B,2002-048B,27541,2002-12-08T19:14:00Z,2002-12-08T19:35:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,1993-032B,22658,2002-12-08T10:45:00Z,2002-12-08T17:35:00Z,2.0,USA,R/B,,,,,,
N/A,Ariane 44L R/B,2002-041B,27514,2002-12-03T15:24:00Z,2002-12-04T23:01:00Z,8.0,France,R/B,,,,,,
N/A,OV1-10,1966-111B,2611,2002-11-30T04:37:00Z,2002-11-30T07:28:00Z,1.0,USA,Payload,,,,,,
N/A,Astra 1K,2002-053A,27557,2002-11-27T13:07:00Z,2002-11-30T01:16:00Z,9.0,Russia,Payload,,,,,,
2002-11-28T14:15:00Z,Block DM R/B,2002-053B,27558,2002-11-28T12:21:00Z,2002-11-28T14:05:00Z,1.0,Russia,R/B,,,,,,
N/A,BREEZE-KM R/B,2002-031C,27452,2002-11-16T13:01:00Z,2002-11-16T14:27:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2001-020C,26772,2002-11-14T03:31:00Z,2002-11-14T10:29:00Z,2.0,USA,R/B,,,,,,
N/A,SZ-3 Module,2002-014C,27408,2002-11-11T23:54:00Z,2002-11-12T09:09:00Z,3.0,China,Payload,,,,,,
N/A,MightySat 2,2000-042A,26414,2002-11-11T22:45:00Z,2002-11-12T01:40:00Z,1.0,USA,Payload,,,,,,
N/A,Cosmos 1154,1980-008A,11682,2002-11-04T18:46:00Z,2002-11-04T22:58:00Z,2.0,Russia,Payload,,,,,,
N/A,CZ-4B R/B,2000-050B,26482,2002-11-01T07:55:00Z,2002-11-01T10:53:00Z,1.0,China,R/B,,,,,,
N/A,SL-4 R/B,2002-050B,27553,2002-11-01T00:35:00Z,2002-11-01T04:10:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-6 R/B,1990-006C,20446,2002-10-22T22:03:00Z,2002-10-23T02:19:00Z,2.0,Russia,R/B,,,,,,
N/A,SL-3 R/B,1971-003B,4850,2002-10-18T10:04:00Z,2002-10-18T10:00:00Z,1.0,Russia,R/B,,,,,,
N/A,SL-4 R/B,2002-045B,27532,2002-09-27T05:27:00Z,2002-09-27T06:48:00Z,1.0,Russia,R/B,,,,,,
N/A,Atlas 3B Centaur R/B,2002-006B,27379,2002-09-24T16:03:00Z,2002-09-24T18:43:00Z,1.0,USA,R/B,,,,,,
N/A,Intercosmos 19,1979-020A,11285,2002-09-23T04:14:00Z,2002-09-23T06:24:00Z,1.0,Russia,Payload,,,,,,
N/A,SL-4 R/B,1985-61A,29403,2002-09-21T06:24:00Z,2002-09-21T10:08:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,1999-043E,25887,2002-09-20T18:36:00Z,2002-09-20T20:45:00Z,1.0,USA,R/B,,,,,,
N/A,SL-6 R/B,1987-048D,18086,2002-09-19T15:18:00Z,2002-09-19T15:52:00Z,1.0,Russia,R/B,,,,,,
N/A,Delta 2 R/B,2002-005F,27377,2002-09-16T17:38:00Z,2002-09-16T22:01:00Z,2.0,USA,R/B,,,,,,
N/A,Delta 2 R/B,1993-007C,22448,2002-09-10T23:12:00Z,2002-09-11T02:11:00Z,1.0,USA,R/B,,,,,,
N/A,Shavit R/B,2002-025B,27435,2002-08-31T12:04:00Z,2002-08-31T14:13:00Z,1.0,Israel,R/B,,,,,,
N/A,Meteor 1-2,1969-084A,4119,2002-08-20T18:32:00Z,2002-08-20T21:27:00Z,1.0,Russia,Payload,,,,,,
